number,time,1num,2num,3num,4num,5num,6num,7num,8num,9num,10num,11num,12num,13num,14num,15num,16num,17num,18num,19num,20num
888724,18:30,31,35,25,74,70,13,1,44,37,17,78,39,65,6,68,4,18,62,76,7
888723,18:25,71,12,38,3,2,53,4,72,14,65,30,58,20,6,25,41,68,57,28,49
888722,18:20,27,66,38,76,11,24,21,51,18,77,2,52,80,20,34,57,53,58,15,16
888721,18:15,29,59,19,51,23,69,57,47,38,10,58,8,43,30,26,70,14,15,37,18
888720,18:10,26,64,45,19,8,60,62,4,6,30,50,36,71,5,61,48,51,47,80,43
888719,18:05,18,48,44,11,10,37,43,73,21,53,4,12,34,31,33,69,38,1,17,25
888718,18:00,79,69,17,12,61,38,3,76,26,30,60,65,11,19,29,57,56,70,20,73
888717,17:55,65,31,28,16,56,71,13,19,23,2,41,14,18,60,1,33,4,51,12,59
888716,17:50,72,31,66,65,19,40,44,33,64,24,34,75,73,1,69,27,54,2,36,71
888715,17:45,65,63,8,72,52,24,30,6,57,76,4,42,78,41,39,58,54,75,31,46
888714,17:40,62,3,41,77,72,23,76,47,61,55,33,69,75,24,16,38,71,4,25,6
888713,17:35,72,50,57,8,38,54,31,77,45,35,14,23,67,26,1,60,65,25,44,19
888712,17:30,4,42,31,34,68,38,50,3,18,73,79,11,6,67,40,17,8,19,28,20
888711,17:25,35,15,8,10,69,16,51,22,27,50,80,36,30,78,75,57,34,39,66,4
888710,17:20,32,39,25,24,26,42,16,72,56,5,69,45,75,74,41,78,1,58,51,59
888709,17:15,57,45,71,40,78,7,66,46,12,16,28,69,31,17,52,39,73,33,25,58
888708,17:10,51,71,44,21,76,36,79,31,68,1,18,63,56,12,29,57,55,14,67,75
888707,17:05,53,64,20,69,21,37,55,79,31,32,6,66,78,27,16,7,75,47,1,49
888706,17:00,12,67,8,20,66,23,39,4,56,47,27,18,3,13,16,1,32,69,29,21
888705,16:55,7,68,39,74,12,28,62,52,9,72,46,48,26,76,15,56,25,10,59,41
888704,16:50,38,31,15,19,45,76,64,2,77,11,51,13,80,17,16,60,21,79,46,57
888703,16:45,80,72,27,41,69,33,7,9,10,60,18,25,68,71,62,12,6,43,56,3
888702,16:40,51,28,63,23,6,72,66,21,56,10,64,32,37,20,9,16,41,78,5,47
888701,16:35,26,27,42,69,61,29,49,75,62,57,80,45,25,53,58,60,55,43,19,30
888700,16:30,40,39,32,55,45,65,50,4,14,9,34,16,74,42,1,62,54,41,3,6
888699,16:25,44,14,77,48,35,54,15,12,56,33,7,79,32,36,70,18,5,58,76,78
888698,16:20,9,36,63,39,31,2,61,30,71,19,78,50,52,74,60,20,48,10,35,76
888697,16:15,14,61,67,31,59,3,73,48,78,25,6,4,32,35,29,57,72,21,60,49
888696,16:10,19,78,67,64,42,58,46,8,16,38,76,55,26,36,59,69,31,18,25,41
888695,16:05,27,2,53,72,58,80,49,25,79,56,52,29,30,39,23,40,71,77,20,5
888694,16:00,6,5,30,78,28,66,25,57,26,16,22,32,27,42,45,13,70,62,56,67
888693,15:55,9,72,39,32,5,69,76,27,30,4,11,6,26,16,14,25,47,10,65,17
888692,15:50,59,26,19,14,60,79,45,62,10,32,2,7,48,42,46,35,51,1,43,67
888691,15:45,76,62,45,59,23,25,35,65,18,6,33,43,54,29,64,37,70,8,24,42
888690,15:40,65,48,52,33,18,26,71,57,46,34,23,25,11,6,39,9,70,31,3,55
888689,15:35,3,73,4,79,55,18,57,30,7,32,9,67,5,40,24,61,19,72,41,8
888688,15:30,10,27,80,68,73,43,54,24,41,16,1,63,49,76,65,6,26,42,8,48
888687,15:25,9,30,23,73,17,72,16,78,29,27,75,54,1,61,42,28,39,44,55,62
888686,15:20,56,52,58,59,3,57,76,27,2,32,65,28,48,44,4,54,5,73,22,78
888685,15:15,51,71,79,6,70,38,14,39,49,2,66,65,57,68,27,8,10,4,29,41
888684,15:10,20,24,60,30,14,42,1,77,38,22,6,74,45,68,76,56,57,21,15,10
888683,15:05,13,26,20,6,33,19,51,68,36,38,67,10,75,39,47,22,43,42,17,60
888682,15:00,37,34,30,60,44,3,75,40,61,46,66,4,78,52,41,65,26,13,28,74
888681,14:55,54,75,42,35,51,48,50,6,79,22,5,18,70,45,31,68,66,16,29,8
888680,14:50,78,61,29,58,72,13,28,54,26,19,73,18,21,5,7,56,25,79,1,33
888679,14:45,25,1,17,18,13,56,78,40,72,41,6,51,31,2,74,54,46,36,38,21
888678,14:40,12,27,36,9,13,3,76,18,11,21,42,7,60,48,33,74,20,54,62,64
888677,14:35,72,11,63,31,47,5,10,40,38,19,45,2,61,75,69,48,68,13,79,66
888676,14:30,5,46,25,76,72,79,22,31,26,18,15,71,29,57,42,53,10,58,43,38
888675,14:25,42,47,6,18,50,19,5,79,66,35,15,2,78,48,21,56,40,10,36,77
888674,14:20,65,67,35,22,50,37,21,4,57,73,80,24,61,20,12,6,25,75,27,13
888673,14:15,73,65,80,15,42,62,3,72,68,6,32,34,70,79,36,71,20,25,29,9
888672,14:10,68,31,25,26,72,28,14,74,2,54,36,67,27,5,43,11,16,73,56,63
888671,14:05,3,11,55,48,49,20,42,28,26,13,7,76,15,10,43,67,54,56,68,72
888670,14:00,42,11,66,53,76,16,32,49,14,52,75,77,56,23,51,44,35,6,65,47
888669,13:55,2,18,25,62,7,48,24,73,59,47,23,57,77,43,16,37,64,66,54,65
888668,13:50,51,38,45,4,7,74,40,68,15,71,46,59,41,12,43,65,64,61,16,31
888667,13:45,27,41,18,14,66,75,21,70,74,61,77,20,64,8,2,22,78,46,56,49
888666,13:40,40,53,43,24,44,18,67,26,76,54,47,37,69,41,16,2,51,23,5,79
888665,13:35,70,5,26,61,46,42,57,44,78,11,59,4,77,8,73,24,74,13,21,38
888664,13:30,21,61,33,58,62,66,73,16,31,54,11,47,38,53,6,5,74,9,24,45
888663,13:25,68,73,58,69,23,20,46,45,80,64,48,1,76,42,33,32,16,21,43,30
888662,13:20,67,1,13,42,74,79,80,53,58,39,12,18,45,27,16,52,43,25,63,22
888661,13:15,64,49,73,66,80,46,19,8,67,12,48,79,36,45,9,33,24,6,77,59
888660,13:10,6,65,13,29,41,77,59,74,45,32,61,23,79,30,7,27,75,17,14,9
888659,13:05,17,43,60,58,66,32,31,42,80,70,21,45,41,71,11,8,68,75,78,24
888658,13:00,5,73,24,70,78,55,10,53,17,74,50,28,57,29,39,61,75,67,6,19
888657,12:55,53,4,47,44,27,29,31,72,20,8,23,52,76,55,64,21,51,12,18,43
888656,12:50,68,24,48,69,1,5,10,77,76,29,9,33,63,16,54,7,15,41,60,59
888655,12:45,64,74,68,31,21,47,76,33,58,72,79,1,61,13,43,39,32,22,17,75
888654,12:40,68,65,60,77,33,36,80,46,30,20,31,15,78,3,34,51,56,72,27,9
888653,12:35,72,77,9,7,61,79,71,47,17,28,54,35,8,70,49,14,2,75,53,74
888652,12:30,78,14,28,61,38,66,77,20,13,46,16,40,59,32,72,29,54,45,51,2
888651,12:25,7,79,37,55,35,39,59,80,15,34,44,26,16,17,5,27,4,41,71,2
888650,12:20,11,50,69,7,3,75,15,31,73,47,32,37,57,49,48,1,54,13,42,78
888649,12:15,70,54,63,48,59,8,9,34,69,79,52,6,44,18,60,71,72,76,21,68
888648,12:10,11,76,61,9,70,36,55,56,5,24,34,42,66,48,57,62,25,46,1,41
888647,12:05,43,24,46,62,13,38,3,21,9,18,33,35,70,57,11,80,41,67,1,5
888646,12:00,2,51,59,68,76,1,60,16,74,33,64,21,18,11,50,9,25,12,43,27
888645,11:55,62,4,32,16,22,9,65,72,36,15,10,14,73,40,49,60,19,64,57,24
888644,11:50,55,36,78,15,57,37,67,4,33,6,30,71,39,2,42,53,3,49,64,58
888643,11:45,24,46,3,73,48,75,45,29,41,60,78,62,34,36,67,32,52,9,27,12
888642,11:40,49,32,4,5,67,54,68,69,70,41,1,48,40,66,19,78,2,37,20,47
888641,11:35,23,46,79,12,17,73,56,9,36,3,65,43,6,62,33,64,48,7,47,80
888640,11:30,60,71,25,45,40,29,44,24,39,31,57,56,55,77,18,54,47,65,50,51
888639,11:25,34,73,17,24,75,45,25,16,27,40,44,23,55,41,62,39,54,53,6,15
888638,11:20,5,1,62,41,45,7,13,74,48,2,78,27,10,16,63,69,57,70,79,11
888637,11:15,76,67,11,19,51,8,31,49,57,32,44,6,66,47,59,37,33,75,13,65
888636,11:10,48,26,52,11,72,70,32,14,46,80,34,20,8,56,76,60,24,10,29,71
888635,11:05,64,45,28,10,52,23,35,58,67,6,2,60,79,51,40,32,29,49,68,80
888634,11:00,76,51,61,5,45,19,2,23,57,15,21,40,75,69,70,48,59,41,1,77
888633,10:55,49,3,18,35,15,7,61,11,58,39,63,27,76,10,47,21,71,17,75,70
888632,10:50,33,49,18,3,34,36,45,48,63,28,65,59,64,11,46,74,79,51,6,70
888631,10:45,77,68,58,32,15,72,17,76,45,1,50,27,53,52,25,31,34,70,30,40
888630,10:40,71,59,43,49,11,69,45,31,54,68,41,48,36,23,34,60,3,22,33,67
888629,10:35,36,60,2,8,62,3,43,53,45,34,39,70,38,12,58,32,28,56,67,1
888628,10:30,47,64,52,80,43,16,51,54,22,15,11,55,40,41,10,35,4,32,30,37
888627,10:25,78,35,68,49,7,18,5,51,12,42,71,6,22,63,55,56,32,28,74,37
888626,10:20,55,19,73,71,12,20,18,56,78,16,32,6,60,5,13,80,22,27,38,35
888625,10:15,12,71,32,34,75,38,54,50,67,5,29,56,36,18,78,42,64,25,60,80
888624,10:10,33,11,66,62,53,30,79,63,19,71,36,51,54,48,72,55,64,47,23,77
888623,10:05,19,16,52,58,67,27,41,72,66,50,28,12,42,13,71,14,40,49,23,45
888622,10:00,55,19,49,77,42,6,58,79,27,39,25,71,11,66,9,46,50,7,45,23
888621,09:55,2,20,26,65,23,39,63,14,52,36,18,35,67,6,76,25,50,22,3,31
888620,09:50,22,5,72,37,51,52,56,65,41,3,67,46,38,6,75,55,40,47,70,66
888619,09:45,30,34,20,6,32,3,62,68,25,28,55,24,42,38,22,16,52,2,9,66
888618,09:40,35,31,18,43,32,26,76,71,34,14,57,80,37,66,49,68,15,29,78,5
888617,09:35,48,37,12,4,72,63,39,13,35,64,33,67,58,61,75,70,60,10,3,74
888616,09:30,24,8,10,36,59,55,33,77,72,9,57,48,73,11,75,66,67,61,13,3
888615,09:25,58,50,14,38,42,34,19,27,52,48,40,23,8,11,44,53,12,77,51,18
888614,09:20,10,31,30,13,62,1,71,25,77,74,22,52,53,21,34,17,70,24,59,48
888613,09:15,11,65,9,48,43,76,18,54,44,78,37,55,51,32,39,73,79,12,57,29
888612,09:10,39,53,61,47,80,19,40,73,66,63,24,68,1,32,4,10,41,78,21,69
888611,09:05,73,34,74,50,75,47,39,46,70,62,64,30,48,53,78,20,40,19,16,4
888610,09:00,47,69,42,4,43,36,63,41,5,28,35,24,20,78,3,38,30,27,71,32
888609,08:55,70,21,4,44,31,49,12,14,48,71,50,24,53,79,63,3,32,37,40,6
888608,08:50,37,77,73,67,10,53,74,23,31,2,66,8,48,25,16,7,34,6,51,46
888607,08:45,54,40,68,35,30,34,29,50,5,10,67,53,16,6,46,21,65,48,64,45
888606,08:40,38,52,79,57,42,65,21,50,58,64,51,61,76,68,6,44,80,72,77,24
888605,08:35,73,70,47,27,61,16,1,43,50,74,36,2,42,39,3,53,68,37,54,29
888604,08:30,62,63,21,34,46,60,32,76,75,11,53,52,61,17,74,15,67,59,42,18
888603,08:25,5,31,29,10,49,58,9,77,16,69,51,6,21,15,41,76,54,4,48,62
888602,08:20,30,27,32,22,4,28,45,16,53,10,40,70,46,38,14,71,62,44,56,39
888601,08:15,52,57,41,10,77,49,68,38,78,69,43,45,29,74,25,32,64,37,55,53
888600,08:10,39,32,29,49,64,78,41,44,33,25,71,42,77,31,74,10,24,66,40,76
888599,08:05,69,51,11,32,74,49,59,22,61,23,47,76,37,24,21,80,62,57,18,52
888598,08:00,28,44,75,36,7,54,60,22,41,64,66,32,56,42,15,10,70,57,17,34
888597,23:55,42,49,8,28,47,35,58,61,67,77,2,62,60,3,80,73,56,68,59,51
888596,23:50,15,71,61,19,80,66,54,56,14,31,42,64,78,67,49,44,29,48,32,45
888595,23:45,69,38,74,56,25,17,36,29,12,4,54,59,5,75,35,41,2,9,62,43
888594,23:40,50,26,15,4,9,74,2,31,45,34,10,46,47,33,52,75,3,28,11,38
888593,23:35,13,9,55,11,68,36,32,49,79,59,26,17,80,30,29,75,66,40,64,77
888592,23:30,33,34,73,4,57,10,30,6,44,19,21,66,17,61,24,18,27,3,29,76
888591,23:25,41,9,51,8,45,21,3,35,77,6,72,32,43,1,61,44,66,76,33,46
888590,23:20,49,61,21,76,62,47,14,29,24,6,19,1,10,4,39,65,31,8,46,75
888589,23:15,49,29,46,36,31,33,80,45,7,37,78,13,9,44,52,2,24,58,22,17
888588,23:10,31,12,45,22,56,24,78,71,47,9,6,8,54,27,41,79,44,67,3,63
888587,23:05,77,4,76,45,17,41,30,63,39,66,64,51,58,16,31,9,26,18,32,14
888586,23:00,62,75,79,61,52,74,64,11,6,34,18,76,54,32,63,71,4,45,67,51
888585,22:55,29,13,4,19,72,1,70,64,14,20,75,7,22,56,48,40,44,11,46,43
888584,22:50,34,52,73,26,75,7,28,18,21,44,69,31,77,63,76,56,53,27,58,48
888583,22:45,47,4,15,2,78,29,63,1,70,52,57,25,5,73,9,17,45,53,14,24
888582,22:40,29,60,79,74,62,31,49,43,37,58,35,26,69,57,45,48,39,76,67,68
888581,22:35,64,65,23,46,48,14,60,2,36,44,33,54,27,3,7,57,26,13,29,71
888580,22:30,53,46,69,24,55,4,72,14,6,40,57,19,17,77,35,33,5,3,64,73
888579,22:25,36,72,79,16,66,21,73,22,54,52,45,19,57,28,1,43,30,74,13,77
888578,22:20,11,52,80,78,18,30,14,9,60,72,27,22,23,50,76,51,45,53,59,69
888577,22:15,45,78,41,18,7,56,60,4,25,22,73,26,46,77,50,74,47,55,67,52
888576,22:10,31,70,35,12,51,17,55,44,21,36,52,78,37,72,3,4,56,48,73,76
888575,22:05,72,66,59,58,63,21,39,23,28,48,79,52,80,71,43,31,17,74,50,2
888574,22:00,4,15,38,35,63,66,77,65,47,71,32,22,52,45,40,18,26,14,50,51
888573,21:55,41,9,32,27,15,3,54,38,64,68,6,31,59,65,33,2,74,4,25,73
888572,21:50,26,59,5,52,16,73,2,31,48,34,8,42,77,75,19,3,44,35,18,22
888571,21:45,59,46,45,14,1,52,7,22,79,72,21,47,53,12,66,27,48,17,40,24
888570,21:40,59,69,46,56,70,68,40,28,39,65,38,13,51,74,8,12,4,6,47,5
888569,21:35,7,6,11,43,79,33,71,47,62,75,8,44,67,58,22,4,63,50,37,68
888568,21:30,52,23,76,75,71,31,70,45,32,6,12,54,17,3,14,46,63,19,16,72
888567,21:25,2,68,64,42,25,69,67,28,71,76,53,24,39,12,11,34,48,26,51,30
888566,21:20,37,71,64,39,27,4,5,44,7,59,50,9,54,55,74,72,11,47,69,61
888565,21:15,60,4,79,47,35,27,32,6,7,11,61,72,74,69,39,36,43,26,8,58
888564,21:10,76,61,8,60,42,47,34,49,44,1,66,18,64,17,51,52,9,7,78,15
888563,21:05,53,27,79,22,15,21,59,70,44,76,29,67,28,60,6,42,18,63,55,33
888562,21:00,65,68,43,70,39,23,56,73,47,37,18,14,44,27,8,75,2,41,52,4
888561,20:55,59,42,34,24,28,67,52,23,35,19,1,58,51,71,68,50,76,7,26,46
888560,20:50,33,79,38,50,39,78,9,29,44,37,16,36,43,42,40,60,47,13,51,67
888559,20:45,29,67,9,53,21,66,15,80,32,38,25,40,13,14,4,56,36,10,69,50
888558,20:40,12,7,39,71,62,55,30,36,50,49,70,66,73,8,23,67,31,59,76,1
888557,20:35,47,44,9,77,4,59,3,5,31,6,22,78,27,75,1,61,38,51,66,37
888556,20:30,79,43,52,2,71,50,28,53,36,20,21,16,10,39,74,65,66,63,5,26
888555,20:25,57,30,42,72,71,7,3,41,78,20,6,14,68,21,61,59,38,9,49,35
888554,20:20,57,39,27,54,26,72,67,1,36,60,41,38,34,10,46,23,51,9,13,62
888553,20:15,72,11,6,10,27,3,74,65,8,58,77,59,67,80,76,26,75,73,46,53
888552,20:10,59,45,7,35,27,17,30,26,71,53,44,33,8,77,54,47,20,74,76,65
888551,20:05,11,80,76,51,4,53,16,48,36,56,63,43,75,7,29,14,6,23,58,52
888550,20:00,48,59,63,28,75,24,12,11,76,1,42,71,55,19,47,22,18,5,32,61
888549,19:55,73,28,6,42,1,37,3,56,2,20,35,18,49,77,32,31,69,54,58,52
888548,19:50,49,5,17,40,60,28,25,68,22,77,20,73,63,55,75,10,30,26,61,78
888547,19:45,28,51,23,74,71,4,57,68,5,15,61,13,30,19,17,16,36,14,46,3
888546,19:40,68,61,46,55,44,53,13,31,37,74,25,47,48,27,59,43,49,39,2,11
888545,19:35,26,78,56,64,4,47,48,66,31,15,63,39,8,19,43,68,51,72,54,34
888544,19:30,64,17,3,5,46,12,52,66,71,79,45,33,73,74,40,18,28,4,37,76
888543,19:25,78,4,53,20,40,50,69,52,24,62,27,15,22,47,54,9,74,1,23,70
888542,19:20,21,46,60,45,13,76,34,63,10,22,80,56,27,8,32,36,67,49,2,38
888541,19:15,73,12,18,32,45,6,37,66,58,8,24,27,80,33,36,7,10,20,11,35
888540,19:10,11,34,57,41,8,24,70,32,78,14,73,74,23,65,52,43,25,17,16,69
888539,19:05,63,79,62,50,36,33,45,11,57,31,28,34,21,41,70,22,43,27,49,75
888538,19:00,80,22,29,8,4,59,44,21,2,42,18,5,31,57,1,66,37,9,10,16
888537,18:55,23,6,37,30,34,1,39,10,27,33,75,52,3,29,40,49,51,65,71,72
888536,18:50,40,59,64,80,7,39,48,60,57,61,63,8,34,75,36,79,43,23,17,66
888535,18:45,44,10,26,49,77,37,52,18,8,65,43,7,64,28,80,48,1,3,68,66
888534,18:40,52,59,28,27,74,79,6,69,55,5,4,68,18,61,60,25,9,22,34,30
888533,18:35,5,9,16,15,44,77,73,78,3,27,62,53,45,59,26,63,60,66,64,35
888532,18:30,80,73,21,29,8,43,37,53,5,59,51,4,13,72,36,55,46,22,35,23
888531,18:25,44,38,33,55,75,19,2,48,6,60,50,3,34,80,7,15,25,61,5,35
888530,18:20,43,45,56,8,5,77,76,62,13,40,20,78,67,72,80,35,59,47,18,55
888529,18:15,17,40,64,78,67,37,29,11,47,71,80,62,8,57,42,44,79,4,65,18
888528,18:10,41,76,50,58,43,53,37,74,9,17,21,35,64,23,67,27,32,80,2,48
888527,18:05,15,44,63,46,35,79,75,29,19,13,6,59,22,65,12,27,20,8,26,51
888526,18:00,18,68,63,64,46,4,60,3,53,54,27,70,77,22,10,28,31,33,34,65
888525,17:55,43,55,53,48,36,16,65,56,58,9,11,45,51,33,13,28,14,32,30,67
888524,17:50,11,76,68,21,16,45,62,18,34,42,71,7,10,65,20,51,8,17,53,38
888523,17:45,68,44,59,79,75,20,78,72,1,31,38,53,24,14,36,12,5,49,9,32
888522,17:40,34,30,25,57,37,36,64,48,31,54,35,50,74,59,47,13,14,24,60,4
888521,17:35,27,46,62,8,13,58,26,52,49,18,69,38,34,41,72,80,11,39,30,10
888520,17:30,15,3,43,63,54,14,7,40,37,24,49,27,57,50,6,45,22,46,29,32
888519,17:25,75,20,30,65,1,49,11,2,15,64,63,55,77,28,31,18,53,16,72,61
888518,17:20,61,75,64,70,16,36,17,74,55,10,14,44,76,13,59,34,71,19,20,62
888517,17:15,2,56,44,38,61,10,43,76,26,45,9,63,58,34,64,67,49,72,52,42
888516,17:10,26,14,60,13,48,37,3,50,66,22,36,46,80,49,63,24,16,11,7,38
888515,17:05,17,72,35,30,75,70,79,48,62,25,56,76,39,14,40,3,51,26,34,71
888514,17:00,68,46,17,10,34,36,27,53,18,28,42,25,67,40,64,41,48,60,55,19
888513,16:55,47,30,37,40,3,35,17,23,12,22,73,8,21,59,79,11,61,57,19,63
888512,16:50,46,41,60,35,59,49,51,47,10,3,20,53,38,79,31,68,16,6,27,12
888511,16:45,60,55,40,1,57,38,30,34,71,54,15,72,61,80,74,59,35,10,62,24
888510,16:40,70,19,14,5,57,64,60,40,80,23,59,21,48,79,3,13,32,36,58,66
888509,16:35,15,43,48,54,30,19,4,78,76,62,5,46,16,75,8,59,38,52,36,11
888508,16:30,3,63,2,18,72,31,24,56,14,20,37,19,39,77,4,74,61,57,10,43
888507,16:25,8,79,11,72,39,58,10,77,71,29,65,37,9,69,35,2,3,44,12,30
888506,16:20,44,17,75,46,74,77,47,56,34,53,25,79,62,12,78,9,40,8,29,76
888505,16:15,79,28,33,16,49,63,3,42,61,53,38,45,44,65,20,41,30,1,50,26
888504,16:10,69,32,37,24,19,52,2,46,63,10,35,56,15,55,72,30,13,20,17,25
888503,16:05,37,47,20,29,2,35,49,8,31,62,14,58,38,25,21,71,76,4,42,48
888502,16:00,63,17,59,66,14,79,3,52,35,64,6,11,60,80,29,19,54,67,24,75
888501,15:55,8,17,80,61,31,41,12,30,72,14,26,49,27,24,28,43,51,74,55,79
888500,15:50,73,40,10,20,42,23,28,65,59,6,27,36,31,15,51,30,68,2,14,32
888499,15:45,56,1,79,46,57,28,44,76,52,53,61,77,25,17,73,69,42,4,80,70
888498,15:40,51,49,43,21,65,33,13,20,48,8,38,72,44,11,79,31,69,70,26,53
888497,15:35,78,71,67,23,3,55,19,9,45,33,37,8,18,44,76,53,6,54,48,12
888496,15:30,62,70,71,56,24,68,49,36,6,63,22,27,73,64,43,80,52,69,48,72
888495,15:25,52,14,11,78,28,68,53,22,23,69,33,80,41,39,29,1,45,4,36,3
888494,15:20,39,50,23,46,17,60,79,74,1,42,77,51,37,47,22,21,3,35,18,33
888493,15:15,15,68,79,42,26,54,56,3,43,61,5,8,36,32,44,18,53,73,62,75
888492,15:10,13,71,44,35,4,70,11,54,43,41,66,69,8,61,59,56,12,48,79,49
888491,15:05,45,61,52,80,68,19,13,73,14,78,6,65,31,56,40,30,49,29,26,66
888490,15:00,41,17,63,51,21,36,59,75,73,77,22,2,40,37,50,64,61,54,35,57
888489,14:55,5,68,71,73,74,26,10,49,36,60,34,24,43,53,2,17,39,76,9,59
888488,14:50,7,2,59,14,54,57,32,70,18,49,71,63,24,29,67,3,62,80,45,19
888487,14:45,28,31,21,17,4,80,61,20,59,74,75,48,41,34,79,30,1,69,54,73
888486,14:40,72,39,33,59,28,17,11,58,35,67,61,51,43,10,4,77,15,50,55,3
888485,14:35,61,38,42,10,36,58,3,76,70,72,23,32,12,30,67,24,49,40,9,73
888484,14:30,43,16,47,62,37,10,53,15,30,70,46,50,8,64,9,57,44,74,79,77
888483,14:25,46,69,80,3,10,12,1,65,18,13,75,42,61,70,55,52,30,64,2,51
888482,14:20,34,43,56,42,23,8,16,4,55,40,5,72,22,61,44,57,52,26,30,66
888481,14:15,59,47,11,10,12,75,57,60,70,9,28,72,31,39,77,58,15,7,18,61
888480,14:10,43,21,49,10,9,70,59,4,63,46,23,20,35,42,28,25,15,7,64,33
888479,14:05,24,60,2,69,1,5,72,42,64,17,28,9,50,25,38,70,11,18,40,56
888478,14:00,74,70,42,25,12,57,38,61,58,48,3,47,80,75,35,31,14,10,11,50
888477,13:55,12,20,35,48,31,2,63,25,26,39,40,71,17,46,80,15,58,18,32,70
888476,13:50,36,2,13,44,76,67,8,16,14,9,46,69,17,20,28,19,30,12,74,15
888475,13:45,51,36,33,37,9,43,80,62,34,41,46,28,23,50,57,4,44,59,26,8
888474,13:40,15,75,36,49,39,80,61,23,72,20,30,4,64,16,60,41,10,59,28,32
888473,13:35,70,45,26,46,35,71,56,15,57,14,17,2,6,60,32,9,24,64,75,40
888472,13:30,43,41,49,28,45,14,57,42,30,36,7,77,27,10,61,3,56,75,1,35
888471,13:25,32,41,53,28,23,48,77,44,62,15,76,49,58,33,8,42,74,64,80,19
888470,13:20,78,17,75,43,62,67,54,38,50,15,11,74,57,80,56,37,52,10,29,70
888469,13:15,35,19,31,55,79,71,66,12,4,29,47,80,46,14,37,51,63,78,8,10
888468,13:10,18,36,44,37,51,48,19,40,63,53,67,72,26,45,2,41,3,76,16,13
888467,13:05,79,63,19,58,28,55,64,78,66,60,75,80,76,59,37,51,30,54,49,32
888466,13:00,70,79,31,9,42,3,48,67,41,50,49,51,56,71,35,16,15,45,62,34
888465,12:55,38,23,4,35,15,13,29,36,39,48,17,46,16,71,79,52,14,47,9,58
888464,12:50,12,14,24,52,34,63,6,72,51,15,13,36,31,39,1,80,69,49,62,70
888463,12:45,44,17,42,30,61,35,10,69,22,3,63,26,64,76,24,60,78,4,48,39
888462,12:40,21,57,27,56,36,20,50,11,41,72,32,16,71,18,33,24,19,66,51,78
888461,12:35,25,43,12,9,38,65,52,44,28,46,51,56,32,50,5,42,7,40,8,72
888460,12:30,35,15,79,72,32,70,43,2,31,74,49,37,76,57,1,8,36,64,29,12
888459,12:25,75,55,30,3,62,13,9,78,1,72,24,25,45,56,49,35,52,14,79,36
888458,12:20,51,6,63,15,38,33,18,1,27,25,64,28,77,47,37,69,43,65,66,50
888457,12:15,28,80,27,17,60,29,69,65,66,9,62,58,46,33,48,68,32,49,61,6
888456,12:10,68,51,71,17,36,23,62,40,72,67,8,78,22,9,70,10,20,48,19,30
888455,12:05,47,76,44,48,1,46,24,59,23,12,72,62,51,75,22,11,52,17,21,37
888454,12:00,45,66,37,41,19,78,29,68,17,79,10,33,77,71,67,65,25,34,7,40
888453,11:55,75,19,63,80,39,46,34,77,45,58,3,48,25,30,54,8,65,70,50,11
888452,11:50,59,72,5,75,48,66,28,57,7,45,36,40,43,60,53,3,41,19,24,78
888451,11:45,56,23,30,61,70,58,62,55,79,74,24,52,50,38,31,11,39,68,47,15
888450,11:40,35,12,41,30,23,52,17,64,7,13,37,72,18,28,36,10,44,70,21,26
888449,11:35,26,1,19,36,73,27,6,43,77,45,75,4,22,51,38,31,49,40,69,50
888448,11:30,45,27,39,7,52,9,2,43,11,50,28,12,60,65,24,78,73,63,46,54
888447,11:25,76,67,17,80,35,21,50,37,1,6,53,52,31,12,8,2,77,5,58,28
888446,11:20,60,47,59,43,76,52,54,34,77,24,71,58,19,67,30,68,78,37,56,38
888445,11:15,25,42,15,55,46,64,31,36,70,40,14,6,59,1,51,74,68,22,4,5
888444,11:10,73,21,27,3,58,41,65,75,13,80,71,77,10,59,56,74,6,70,37,54
888443,11:05,1,51,37,13,28,62,4,73,33,29,22,53,2,25,5,48,18,26,34,72
888442,11:00,15,70,30,40,28,54,14,16,59,67,20,8,33,21,9,43,55,47,76,22
888441,10:55,22,58,73,53,8,29,5,18,63,44,61,38,62,19,48,7,75,56,26,35
888440,10:50,70,73,74,36,72,38,63,22,21,54,29,9,50,80,20,17,78,4,33,11
888439,10:45,56,69,28,15,3,70,47,61,42,9,57,8,33,38,11,10,17,59,50,29
888438,10:40,44,66,71,3,9,31,35,14,33,32,13,5,67,56,16,27,50,39,75,61
888437,10:35,29,80,26,5,20,35,13,60,11,57,61,50,51,70,46,72,66,21,14,31
888436,10:30,72,18,79,52,45,74,2,27,15,3,28,56,71,68,31,19,4,76,34,78
888435,10:25,44,47,1,53,13,45,51,8,42,21,57,59,22,9,71,36,24,73,70,64
888434,10:20,35,43,50,52,70,64,44,51,13,16,55,23,24,76,38,30,48,6,58,29
888433,10:15,33,41,59,63,16,53,23,15,13,72,30,36,45,46,26,5,54,18,32,57
888432,10:10,38,60,21,12,52,4,73,35,77,67,39,76,30,15,56,2,48,25,10,41
888431,10:05,2,6,27,9,69,70,10,43,5,64,23,45,15,19,25,35,72,75,22,76
888430,10:00,5,57,15,14,30,51,26,56,39,2,4,36,17,42,69,71,52,78,54,45
888429,09:55,16,55,24,28,14,26,80,40,3,8,25,69,45,39,79,52,17,2,48,59
